Date,Open,High,Low,Close
"Feb 12, 2020","10,202.39","10,393.61","10,202.39","10,326.05"
"Feb 11, 2020","9,855.89","10,210.05","9,729.33","10,208.24"
"Feb 10, 2020","10,115.56","10,165.77","9,784.56","9,856.61"
"Feb 9, 2020","9,863.89","10,129.44","9,850.39","10,116.67"
"Feb 8, 2020","9,793.07","9,876.75","9,678.91","9,865.12"
"Feb 7, 2020","9,726.00","9,834.72","9,726.00","9,795.94"
"Feb 6, 2020","9,617.82","9,824.62","9,539.82","9,729.80"
"Feb 5, 2020","9,183.42","9,701.30","9,163.70","9,613.42"
"Feb 4, 2020","9,292.84","9,331.27","9,112.81","9,180.96"
"Feb 3, 2020","9,344.68","9,540.37","9,248.63","9,293.52"
"Feb 2, 2020","9,389.82","9,468.80","9,217.82","9,344.37"
"Feb 1, 2020","9,346.36","9,439.32","9,313.24","9,392.88"
"Jan 31, 2020","9,508.31","9,521.71","9,230.78","9,350.53"
"Jan 30, 2020","9,316.02","9,553.13","9,230.90","9,508.99"
"Jan 29, 2020","9,357.47","9,406.43","9,269.47","9,316.63"
"Jan 28, 2020","8,912.52","9,358.59","8,908.45","9,358.59"
"Jan 27, 2020","8,597.31","8,977.73","8,597.31","8,909.82"
"Jan 26, 2020","8,364.41","8,602.40","8,325.50","8,596.83"
"Jan 25, 2020","8,440.12","8,458.45","8,296.22","8,367.85"
"Jan 24, 2020","8,405.57","8,514.67","8,266.84","8,445.43"
"Jan 23, 2020","8,680.65","8,687.75","8,333.64","8,406.52"
"Jan 22, 2020","8,744.21","8,792.99","8,636.75","8,680.88"
"Jan 21, 2020","8,658.99","8,755.71","8,544.52","8,745.89"
"Jan 20, 2020","8,704.63","8,745.59","8,560.47","8,657.64"
"Jan 19, 2020","8,941.45","9,164.36","8,620.08","8,706.25"
"Jan 18, 2020","8,927.21","9,012.20","8,827.33","8,942.81"
"Jan 17, 2020","8,725.21","8,958.12","8,677.32","8,929.04"
"Jan 16, 2020","8,812.48","8,846.46","8,612.10","8,723.79"
"Jan 15, 2020","8,825.34","8,890.12","8,657.19","8,807.01"
"Jan 14, 2020","8,140.93","8,879.51","8,140.93","8,827.76"
"Jan 13, 2020","8,189.77","8,197.79","8,079.70","8,144.19"
"Jan 12, 2020","8,033.26","8,200.06","8,009.06","8,192.49"
"Jan 11, 2020","8,162.19","8,218.36","8,029.64","8,037.54"
"Jan 10, 2020","7,878.31","8,166.55","7,726.77","8,166.55"
"Jan 9, 2020","8,082.30","8,082.30","7,842.40","7,879.07"
"Jan 8, 2020","8,161.94","8,396.74","7,956.77","8,079.86"
"Jan 7, 2020","7,768.68","8,178.22","7,768.23","8,163.69"
"Jan 6, 2020","7,410.45","7,781.87","7,409.29","7,769.22"
"Jan 5, 2020","7,410.45","7,544.50","7,400.54","7,411.32"
"Jan 4, 2020","7,345.38","7,427.39","7,309.51","7,410.66"
"Jan 3, 2020","6,984.43","7,413.72","6,915.00","7,344.88"
"Jan 2, 2020","7,202.55","7,212.16","6,935.27","6,985.47"
"Jan 1, 2020","7,194.89","7,254.33","7,174.94","7,200.17"
"Dec 31, 2019","7,294.44","7,335.29","7,169.78","7,193.60"
"Dec 30, 2019","7,420.27","7,454.82","7,276.31","7,293.00"
"Dec 29, 2019","7,317.65","7,513.95","7,279.87","7,422.65"
"Dec 28, 2019","7,289.03","7,399.04","7,286.91","7,317.99"
"Dec 27, 2019","7,238.14","7,363.53","7,189.93","7,290.09"
"Dec 26, 2019","7,274.80","7,388.30","7,200.39","7,238.97"
"Dec 25, 2019","7,325.76","7,357.02","7,220.99","7,275.16"
"Dec 24, 2019","7,354.39","7,535.72","7,269.53","7,322.53"
"Dec 23, 2019","7,508.90","7,656.18","7,326.19","7,355.63"
"Dec 22, 2019","7,191.19","7,518.03","7,167.18","7,511.59"
"Dec 21, 2019","7,220.59","7,223.23","7,112.74","7,191.16"
"Dec 20, 2019","7,208.64","7,257.92","7,086.12","7,218.82"
"Dec 19, 2019","7,277.59","7,346.60","7,041.38","7,202.84"
"Dec 18, 2019","6,647.70","7,324.98","6,540.05","7,276.80"
"Dec 17, 2019","6,931.32","6,964.08","6,587.97","6,640.52"
"Dec 16, 2019","7,153.66","7,171.17","6,903.68","6,932.48"
"Dec 15, 2019","7,124.24","7,181.08","6,924.38","7,152.30"
"Dec 14, 2019","7,268.90","7,308.84","7,097.21","7,124.67"
"Dec 13, 2019","7,244.66","7,293.56","7,227.12","7,269.68"
"Dec 12, 2019","7,216.74","7,266.64","7,164.74","7,243.13"
"Dec 11, 2019","7,277.20","7,324.16","7,195.53","7,217.43"
"Dec 10, 2019","7,397.13","7,424.02","7,246.04","7,278.12"
"Dec 9, 2019","7,561.80","7,618.09","7,365.99","7,400.90"
"Dec 8, 2019","7,551.34","7,634.61","7,476.09","7,564.35"
"Dec 7, 2019","7,547.27","7,589.95","7,525.71","7,556.24"
"Dec 6, 2019","7,450.56","7,547.00","7,392.18","7,547.00"
"Dec 5, 2019","7,253.24","7,743.43","7,232.68","7,448.31"
"Dec 4, 2019","7,320.13","7,539.78","7,170.92","7,252.03"
"Dec 3, 2019","7,323.98","7,418.86","7,229.36","7,320.15"
"Dec 2, 2019","7,424.04","7,474.82","7,233.40","7,321.99"
"Dec 1, 2019","7,571.62","7,571.62","7,291.34","7,424.29"
"Nov 30, 2019","7,764.06","7,836.10","7,515.85","7,569.63"
"Nov 29, 2019","7,466.73","7,781.18","7,460.76","7,761.24"
"Nov 28, 2019","7,536.82","7,730.07","7,454.12","7,463.11"
"Nov 27, 2019","7,220.88","7,619.69","6,974.17","7,531.66"
"Nov 26, 2019","7,145.16","7,320.23","7,098.57","7,218.37"
"Nov 25, 2019","7,039.98","7,319.86","6,617.17","7,146.13"
"Nov 24, 2019","7,398.63","7,408.58","7,029.29","7,047.92"
"Nov 23, 2019","7,296.16","7,442.26","7,151.42","7,397.80"
"Nov 22, 2019","7,643.57","7,697.38","6,936.71","7,296.58"
"Nov 21, 2019","8,023.64","8,110.10","7,597.38","7,642.75"
"Nov 20, 2019","8,203.61","8,237.24","8,010.51","8,027.27"
"Nov 19, 2019","8,305.13","8,408.52","8,099.96","8,206.15"
"Nov 18, 2019","8,573.98","8,653.28","8,273.57","8,309.29"
"Nov 17, 2019","8,549.47","8,727.79","8,500.97","8,577.98"
"Nov 16, 2019","8,491.17","8,592.00","8,473.97","8,550.76"
"Nov 15, 2019","8,705.71","8,730.87","8,484.84","8,491.99"
"Nov 14, 2019","8,811.94","8,826.94","8,692.55","8,708.09"
"Nov 13, 2019","8,812.03","8,836.84","8,761.65","8,808.26"
"Nov 12, 2019","8,759.75","8,853.77","8,685.43","8,815.66"
"Nov 11, 2019","9,056.92","9,081.28","8,700.61","8,757.79"
"Nov 10, 2019","8,812.49","9,103.83","8,806.16","9,055.53"
"Nov 9, 2019","8,809.47","8,891.82","8,793.16","8,813.58"
"Nov 8, 2019","9,265.37","9,272.76","8,775.53","8,804.88"
"Nov 7, 2019","9,352.39","9,368.48","9,202.35","9,267.56"
"Nov 6, 2019","9,340.86","9,423.24","9,305.91","9,360.88"
"Nov 5, 2019","9,413.00","9,457.42","9,256.93","9,342.53"
"Nov 4, 2019","9,235.61","9,505.05","9,191.49","9,412.61"
"Nov 3, 2019","9,324.79","9,379.81","9,141.25","9,235.35"
"Nov 2, 2019","9,259.78","9,377.49","9,249.59","9,324.72"
"Nov 1, 2019","9,193.99","9,275.66","9,132.05","9,261.10"
"Oct 31, 2019","9,202.46","9,383.16","9,028.72","9,199.58"
"Oct 30, 2019","9,422.46","9,426.87","9,085.37","9,205.73"
"Oct 29, 2019","9,248.44","9,516.18","9,232.65","9,427.69"
"Oct 28, 2019","9,565.10","9,805.12","9,256.15","9,256.15"
"Oct 27, 2019","9,241.71","9,749.53","9,112.54","9,551.71"
"Oct 26, 2019","8,667.58","10,021.74","8,662.62","9,244.97"
"Oct 25, 2019","7,490.70","8,691.54","7,479.98","8,660.70"
"Oct 24, 2019","7,509.73","7,532.87","7,446.99","7,493.49"
"Oct 23, 2019","8,076.23","8,093.00","7,469.32","7,514.67"
"Oct 22, 2019","8,243.40","8,296.65","8,074.46","8,078.20"
"Oct 21, 2019","8,225.12","8,296.69","8,196.42","8,243.72"
"Oct 20, 2019","7,997.81","8,281.82","7,949.44","8,222.08"
"Oct 19, 2019","7,973.80","8,082.63","7,944.78","7,988.56"
"Oct 18, 2019","8,100.93","8,138.41","7,902.16","7,973.21"
"Oct 17, 2019","8,047.81","8,134.83","8,000.94","8,103.91"
"Oct 16, 2019","8,204.67","8,216.81","7,985.09","8,047.53"
"Oct 15, 2019","8,373.46","8,410.71","8,182.71","8,205.37"
"Oct 14, 2019","8,320.83","8,390.21","8,284.13","8,374.69"
"Oct 13, 2019","8,336.90","8,470.99","8,276.61","8,321.01"
"Oct 12, 2019","8,315.67","8,415.24","8,313.34","8,336.56"
"Oct 11, 2019","8,585.26","8,721.78","8,316.18","8,321.76"
"Oct 10, 2019","8,585.28","8,625.27","8,471.93","8,586.47"
"Oct 9, 2019","8,229.84","8,627.71","8,169.30","8,595.74"
"Oct 8, 2019","8,246.85","8,332.71","8,185.76","8,228.78"
"Oct 7, 2019","7,989.12","8,308.45","7,905.77","8,245.62"
"Oct 6, 2019","8,149.88","8,161.41","7,958.85","7,988.16"
"Oct 5, 2019","8,210.15","8,215.53","8,071.12","8,151.50"
"Oct 4, 2019","8,259.49","8,260.06","8,151.24","8,205.94"
"Oct 3, 2019","8,390.77","8,414.23","8,146.44","8,259.99"
"Oct 2, 2019","8,344.21","8,393.04","8,227.70","8,393.04"
"Oct 1, 2019","8,299.72","8,497.69","8,232.68","8,343.28"
"Sep 30, 2019","8,104.23","8,314.23","7,830.76","8,293.87"
"Sep 29, 2019","8,246.04","8,261.71","7,990.50","8,104.19"
"Sep 28, 2019","8,251.27","8,285.62","8,125.43","8,245.92"
"Sep 27, 2019","8,113.10","8,271.52","7,965.92","8,251.85"
"Sep 26, 2019","8,487.67","8,515.69","7,895.63","8,118.97"
"Sep 25, 2019","8,603.43","8,744.83","8,325.40","8,486.99"
"Sep 24, 2019","9,729.32","9,804.32","8,370.80","8,620.57"
"Sep 23, 2019","10,067.96","10,074.24","9,727.14","9,729.32"
"Sep 22, 2019","10,024.12","10,074.44","9,922.53","10,070.39"
"Sep 21, 2019","10,183.65","10,188.10","10,000.71","10,019.72"
"Sep 20, 2019","10,266.32","10,285.87","10,132.19","10,181.64"
"Sep 19, 2019","10,200.50","10,295.67","9,851.69","10,266.42"
"Sep 18, 2019","10,247.80","10,275.93","10,191.47","10,198.25"
"Sep 17, 2019","10,281.51","10,296.77","10,199.74","10,241.27"
"Sep 16, 2019","10,347.22","10,386.87","10,189.74","10,276.79"
"Sep 15, 2019","10,356.47","10,387.04","10,313.09","10,347.71"
"Sep 14, 2019","10,345.40","10,422.13","10,291.69","10,358.05"
"Sep 13, 2019","10,415.36","10,441.49","10,226.60","10,360.55"
"Sep 12, 2019","10,176.82","10,442.25","10,099.24","10,410.13"
"Sep 11, 2019","10,123.04","10,215.95","9,980.78","10,178.37"
"Sep 10, 2019","10,336.41","10,394.35","10,020.57","10,115.98"
"Sep 9, 2019","10,443.23","10,450.31","10,144.93","10,334.97"
"Sep 8, 2019","10,518.11","10,595.64","10,409.09","10,441.28"
"Sep 7, 2019","10,353.93","10,558.67","10,348.92","10,517.25"
"Sep 6, 2019","10,578.20","10,898.76","10,292.30","10,353.30"
"Sep 5, 2019","10,588.18","10,627.27","10,516.42","10,575.53"
"Sep 4, 2019","10,621.18","10,762.64","10,434.71","10,594.49"
"Sep 3, 2019","10,345.73","10,736.10","10,308.55","10,623.54"
"Sep 2, 2019","9,757.47","10,396.59","9,730.65","10,346.76"
"Sep 1, 2019","9,630.59","9,796.76","9,582.94","9,757.97"
"Aug 31, 2019","9,597.54","9,673.22","9,531.80","9,630.66"
"Aug 30, 2019","9,514.84","9,656.12","9,428.30","9,598.17"
"Aug 29, 2019","9,756.79","9,756.79","9,421.63","9,510.20"
"Aug 28, 2019","10,203.43","10,279.37","9,716.66","9,754.42"
"Aug 27, 2019","10,372.83","10,381.33","10,087.30","10,185.50"
"Aug 26, 2019","10,126.30","10,512.33","10,126.30","10,370.82"
"Aug 25, 2019","10,160.74","10,304.62","10,008.79","10,138.52"
"Aug 24, 2019","10,407.64","10,418.02","9,982.30","10,159.96"
"Aug 23, 2019","10,136.31","10,442.44","10,078.19","10,407.96"
"Aug 22, 2019","10,142.52","10,233.00","9,831.46","10,131.06"
"Aug 21, 2019","10,764.57","10,798.73","9,962.72","10,138.05"
"Aug 20, 2019","10,916.35","10,947.04","10,618.96","10,763.23"
"Aug 19, 2019","10,350.28","10,916.05","10,313.20","10,916.05"
"Aug 18, 2019","10,233.01","10,487.07","10,119.09","10,345.81"
"Aug 17, 2019","10,358.72","10,452.63","10,086.70","10,231.74"
"Aug 16, 2019","10,319.42","10,524.35","9,855.48","10,374.34"
"Aug 15, 2019","10,038.42","10,437.41","9,675.32","10,311.55"
"Aug 14, 2019","10,889.49","10,889.56","10,028.14","10,051.70"
"Aug 13, 2019","11,385.05","11,420.05","10,830.33","10,895.83"
"Aug 12, 2019","11,528.19","11,528.19","11,320.95","11,382.62"
"Aug 11, 2019","11,349.74","11,523.58","11,248.29","11,523.58"
"Aug 10, 2019","11,861.56","11,915.66","11,323.90","11,354.02"
"Aug 9, 2019","11,953.47","11,970.46","11,709.75","11,862.94"
"Aug 8, 2019","11,954.04","11,979.42","11,556.17","11,966.41"
"Aug 7, 2019","11,476.19","12,036.99","11,433.70","11,941.97"
"Aug 6, 2019","11,811.54","12,273.82","11,290.73","11,478.17"
"Aug 5, 2019","10,960.74","11,895.09","10,960.74","11,805.65"
"Aug 4, 2019","10,821.63","11,009.21","10,620.28","10,970.18"
"Aug 3, 2019","10,519.28","10,946.78","10,503.50","10,821.73"
"Aug 2, 2019","10,402.04","10,657.95","10,371.01","10,518.17"
"Aug 1, 2019","10,077.44","10,446.92","9,922.02","10,399.67"
"Jul 31, 2019","9,604.05","10,085.63","9,598.10","10,085.63"
"Jul 30, 2019","9,522.33","9,701.76","9,437.34","9,607.42"
"Jul 29, 2019","9,548.18","9,681.65","9,472.95","9,519.15"
"Jul 28, 2019","9,491.63","9,575.54","9,252.30","9,552.86"
"Jul 27, 2019","9,871.17","10,167.32","9,411.52","9,477.68"
"Jul 26, 2019","9,913.13","9,916.52","9,717.98","9,870.30"
"Jul 25, 2019","9,809.10","10,154.25","9,773.96","9,911.84"
"Jul 24, 2019","9,887.73","9,908.80","9,614.31","9,811.93"
"Jul 23, 2019","10,346.75","10,346.75","9,883.59","9,900.77"
"Jul 22, 2019","10,596.95","10,651.79","10,154.92","10,343.11"
"Jul 21, 2019","10,777.53","10,841.89","10,389.60","10,599.11"
"Jul 20, 2019","10,525.82","11,048.66","10,451.28","10,767.14"
"Jul 19, 2019","10,653.96","10,716.98","10,229.63","10,530.73"
"Jul 18, 2019","9,698.50","10,736.84","9,376.80","10,666.48"
"Jul 17, 2019","9,471.21","9,963.13","9,163.13","9,693.80"
"Jul 16, 2019","10,896.65","10,996.63","9,448.11","9,477.64"
"Jul 15, 2019","10,257.84","11,052.77","9,992.01","10,895.09"
"Jul 14, 2019","11,381.02","11,451.20","10,234.58","10,256.06"
"Jul 13, 2019","11,813.13","11,841.96","10,908.48","11,392.38"
"Jul 12, 2019","11,354.30","11,905.49","11,179.14","11,815.99"
"Jul 11, 2019","12,139.71","12,144.62","11,158.92","11,358.66"
"Jul 10, 2019","12,571.54","13,129.53","11,710.98","12,156.51"
"Jul 9, 2019","12,284.33","12,779.13","12,233.26","12,573.81"
"Jul 8, 2019","11,446.60","12,345.83","11,393.37","12,285.96"
"Jul 7, 2019","11,217.62","11,541.62","11,148.80","11,450.85"
"Jul 6, 2019","10,982.54","11,620.96","10,982.54","11,208.55"
"Jul 5, 2019","11,203.10","11,395.66","10,874.96","10,978.46"
"Jul 4, 2019","11,972.72","12,006.08","11,166.57","11,215.44"
"Jul 3, 2019","10,818.16","11,968.08","10,818.16","11,961.27"
"Jul 2, 2019","10,588.68","10,912.19","9,737.88","10,801.68"
"Jul 1, 2019","10,796.93","11,206.44","10,089.31","10,583.13"
"Jun 30, 2019","11,931.99","12,178.38","10,799.01","10,817.16"
"Jun 29, 2019","12,400.76","12,400.91","11,508.38","11,959.37"
"Jun 28, 2019","11,162.17","12,445.17","10,914.50","12,407.33"
"Jun 27, 2019","13,017.13","13,311.14","10,491.85","11,182.81"
"Jun 26, 2019","11,778.58","13,796.49","11,755.60","13,016.23"
"Jun 25, 2019","11,007.20","11,790.92","11,007.20","11,790.92"
"Jun 24, 2019","10,853.74","11,065.90","10,610.43","11,011.10"
"Jun 23, 2019","10,696.69","11,246.14","10,556.10","10,855.37"
"Jun 22, 2019","10,175.92","11,157.35","10,107.04","10,701.69"
"Jun 21, 2019","9,525.07","10,144.56","9,525.07","10,144.56"
"Jun 20, 2019","9,273.06","9,594.42","9,232.48","9,527.16"
"Jun 19, 2019","9,078.73","9,299.62","9,070.40","9,273.52"
"Jun 18, 2019","9,335.47","9,348.37","9,004.90","9,081.76"
"Jun 17, 2019","8,988.92","9,416.41","8,988.92","9,320.35"
"Jun 16, 2019","8,841.44","9,335.87","8,814.56","8,994.49"
"Jun 15, 2019","8,689.75","8,859.13","8,618.40","8,838.38"
"Jun 14, 2019","8,230.90","8,710.64","8,183.39","8,693.83"
"Jun 13, 2019","8,145.55","8,311.57","8,087.06","8,230.92"
"Jun 12, 2019","7,925.43","8,196.65","7,862.36","8,145.86"
"Jun 11, 2019","8,004.24","8,026.39","7,772.80","7,927.71"
"Jun 10, 2019","7,692.28","8,031.91","7,586.73","8,000.33"
"Jun 9, 2019","7,949.67","7,975.97","7,583.22","7,688.08"
"Jun 8, 2019","8,036.77","8,076.89","7,837.61","7,954.13"
"Jun 7, 2019","7,826.90","8,126.15","7,788.37","8,043.95"
"Jun 6, 2019","7,819.63","7,937.34","7,571.47","7,822.02"
"Jun 5, 2019","7,704.34","7,901.85","7,668.67","7,824.23"
"Jun 4, 2019","8,210.99","8,210.99","7,564.49","7,707.77"
"Jun 3, 2019","8,741.75","8,743.50","8,204.19","8,209.00"
"Jun 2, 2019","8,565.47","8,809.30","8,561.24","8,742.96"
"Jun 1, 2019","8,573.84","8,625.60","8,481.58","8,564.02"
"May 31, 2019","8,320.29","8,586.66","8,172.55","8,574.50"
"May 30, 2019","8,661.76","9,008.31","8,221.27","8,319.47"
"May 29, 2019","8,718.59","8,755.85","8,482.73","8,659.49"
"May 28, 2019","8,802.76","8,807.02","8,634.72","8,719.96"
"May 27, 2019","8,674.07","8,907.17","8,668.71","8,805.78"
"May 26, 2019","8,055.21","8,687.52","7,924.67","8,673.22"
"May 25, 2019","7,991.89","8,117.93","7,965.98","8,052.54"
"May 24, 2019","7,881.70","8,140.72","7,824.45","7,987.37"
"May 23, 2019","7,677.27","7,943.79","7,533.20","7,881.85"
"May 22, 2019","7,956.29","7,997.61","7,615.99","7,680.07"
"May 21, 2019","7,977.97","8,062.17","7,843.34","7,963.33"
"May 20, 2019","8,196.92","8,200.97","7,678.78","7,978.31"
"May 19, 2019","7,267.96","8,261.94","7,267.96","8,197.69"
"May 18, 2019","7,341.66","7,447.27","7,251.50","7,271.21"
"May 17, 2019","7,886.93","7,929.15","7,038.12","7,343.90"
"May 16, 2019","8,194.50","8,320.82","7,729.61","7,884.91"
"May 15, 2019","7,989.37","8,216.42","7,899.11","8,205.17"
"May 14, 2019","7,807.88","8,268.71","7,696.39","7,994.42"
"May 13, 2019","6,971.18","8,047.41","6,898.28","7,814.92"
"May 12, 2019","7,203.51","7,503.87","6,815.77","6,972.37"
"May 11, 2019","6,379.67","7,333.00","6,375.70","7,204.77"
"May 10, 2019","6,175.82","6,434.62","6,161.52","6,378.85"
"May 9, 2019","5,982.32","6,183.04","5,982.32","6,174.53"
"May 8, 2019","5,849.48","5,989.98","5,794.72","5,982.46"
"May 7, 2019","5,745.60","5,988.18","5,741.40","5,829.50"
"May 6, 2019","5,791.69","5,802.96","5,653.69","5,746.81"
"May 5, 2019","5,831.07","5,833.86","5,708.04","5,795.71"
"May 4, 2019","5,769.20","5,886.89","5,645.47","5,831.17"
"May 3, 2019","5,505.55","5,865.88","5,490.20","5,768.29"
"May 2, 2019","5,402.42","5,522.26","5,394.22","5,505.28"
"May 1, 2019","5,350.91","5,418.00","5,347.65","5,402.70"
"Apr 30, 2019","5,247.73","5,363.26","5,224.19","5,350.73"
"Apr 29, 2019","5,284.86","5,311.27","5,216.49","5,247.35"
"Apr 28, 2019","5,271.75","5,326.23","5,255.68","5,285.14"
"Apr 27, 2019","5,279.47","5,310.75","5,233.64","5,268.29"
"Apr 26, 2019","5,210.30","5,383.63","5,177.37","5,279.35"
"Apr 25, 2019","5,466.52","5,542.24","5,181.34","5,210.52"
"Apr 24, 2019","5,571.51","5,642.04","5,418.26","5,464.87"
"Apr 23, 2019","5,399.37","5,633.80","5,389.41","5,572.36"
"Apr 22, 2019","5,312.49","5,422.69","5,280.28","5,399.37"
"Apr 21, 2019","5,335.88","5,359.92","5,257.34","5,314.53"
"Apr 20, 2019","5,304.16","5,358.49","5,295.88","5,337.89"
"Apr 19, 2019","5,298.15","5,336.68","5,233.33","5,303.81"
"Apr 18, 2019","5,251.48","5,319.99","5,250.51","5,298.39"
"Apr 17, 2019","5,236.14","5,274.28","5,219.21","5,251.94"
"Apr 16, 2019","5,066.58","5,238.95","5,055.19","5,235.56"
"Apr 15, 2019","5,167.32","5,196.61","5,024.07","5,067.11"
"Apr 14, 2019","5,095.76","5,184.02","5,053.57","5,167.72"
"Apr 13, 2019","5,088.85","5,127.12","5,061.59","5,096.59"
"Apr 12, 2019","5,061.20","5,103.27","4,955.85","5,089.54"
"Apr 11, 2019","5,325.08","5,354.23","5,017.30","5,064.49"
"Apr 10, 2019","5,204.11","5,421.65","5,193.38","5,324.55"
"Apr 9, 2019","5,289.92","5,289.92","5,167.42","5,204.96"
"Apr 8, 2019","5,199.84","5,318.84","5,148.21","5,289.77"
"Apr 7, 2019","5,062.79","5,235.19","5,050.41","5,198.90"
"Apr 6, 2019","5,036.79","5,205.82","4,992.22","5,059.82"
"Apr 5, 2019","4,922.81","5,053.51","4,919.49","5,036.68"
"Apr 4, 2019","4,971.31","5,063.16","4,836.79","4,922.80"
"Apr 3, 2019","4,879.96","5,307.00","4,876.62","4,973.02"
"Apr 2, 2019","4,156.92","4,905.95","4,155.32","4,879.88"
"Apr 1, 2019","4,105.36","4,164.95","4,096.90","4,158.18"
"Mar 31, 2019","4,105.46","4,113.02","4,094.10","4,105.40"
"Mar 30, 2019","4,092.14","4,296.81","4,053.91","4,106.66"
"Mar 29, 2019","4,068.30","4,113.50","4,034.10","4,098.37"
"Mar 28, 2019","4,087.58","4,094.90","4,040.27","4,069.11"
"Mar 27, 2019","3,984.24","4,087.07","3,977.81","4,087.07"
"Mar 26, 2019","3,969.23","3,985.08","3,944.75","3,985.08"
"Mar 25, 2019","4,024.11","4,038.84","3,934.03","3,963.07"
"Mar 24, 2019","4,035.16","4,040.70","4,006.19","4,022.17"
"Mar 23, 2019","4,022.71","4,049.88","4,015.96","4,035.83"
"Mar 22, 2019","4,028.51","4,053.91","4,021.54","4,023.97"
"Mar 21, 2019","4,083.95","4,097.36","4,005.15","4,029.33"
"Mar 20, 2019","4,070.79","4,089.46","4,031.11","4,087.48"
"Mar 19, 2019","4,032.69","4,082.22","4,023.81","4,071.19"
"Mar 18, 2019","4,029.97","4,071.56","4,009.12","4,032.51"
"Mar 17, 2019","4,047.72","4,054.12","4,006.41","4,025.23"
"Mar 16, 2019","3,963.90","4,077.04","3,961.66","4,048.73"
"Mar 15, 2019","3,926.66","3,968.54","3,914.02","3,960.91"
"Mar 14, 2019","3,905.58","3,946.50","3,901.30","3,924.37"
"Mar 13, 2019","3,913.05","3,926.60","3,891.90","3,906.72"
"Mar 12, 2019","3,903.76","3,926.89","3,863.56","3,909.16"
"Mar 11, 2019","3,953.74","3,966.38","3,889.24","3,905.23"
"Mar 10, 2019","3,966.17","3,966.17","3,924.38","3,951.60"
"Mar 9, 2019","3,894.55","3,987.24","3,892.39","3,963.31"
"Mar 8, 2019","3,913.23","3,950.43","3,875.23","3,901.13"
"Mar 7, 2019","3,903.38","3,939.37","3,894.11","3,911.48"
"Mar 6, 2019","3,897.08","3,919.51","3,871.46","3,903.94"
"Mar 5, 2019","3,759.83","3,903.92","3,745.18","3,896.38"
"Mar 4, 2019","3,845.09","3,867.38","3,733.75","3,761.56"
"Mar 3, 2019","3,862.27","3,875.48","3,836.91","3,847.18"
"Mar 2, 2019","3,855.32","3,874.61","3,832.13","3,864.42"
"Mar 1, 2019","3,853.76","3,907.80","3,851.69","3,859.58"
"Feb 28, 2019","3,848.26","3,906.06","3,845.82","3,854.79"
"Feb 27, 2019","3,857.48","3,888.80","3,787.06","3,851.05"
"Feb 26, 2019","3,878.70","3,891.58","3,837.99","3,854.36"
"Feb 25, 2019","3,807.00","3,913.71","3,807.00","3,882.70"
"Feb 24, 2019","4,145.46","4,210.64","3,793.71","3,810.43"
"Feb 23, 2019","3,998.92","4,166.29","3,968.73","4,142.53"
"Feb 22, 2019","3,952.41","4,006.54","3,950.82","4,005.53"
"Feb 21, 2019","4,000.26","4,010.01","3,940.11","3,954.12"
"Feb 20, 2019","3,946.69","4,000.49","3,926.25","3,999.82"
"Feb 19, 2019","3,911.66","4,010.88","3,908.15","3,947.09"
"Feb 18, 2019","3,671.37","3,936.67","3,669.98","3,915.71"
"Feb 17, 2019","3,633.36","3,680.54","3,619.18","3,673.84"
"Feb 16, 2019","3,615.27","3,652.84","3,615.27","3,629.79"
"Feb 15, 2019","3,617.37","3,647.80","3,608.21","3,620.81"
"Feb 14, 2019","3,631.17","3,646.26","3,607.70","3,616.88"
"Feb 13, 2019","3,653.60","3,669.75","3,617.25","3,632.07"
"Feb 12, 2019","3,642.75","3,668.59","3,618.56","3,653.53"
"Feb 11, 2019","3,695.61","3,695.61","3,642.29","3,648.43"
"Feb 10, 2019","3,673.20","3,695.04","3,640.98","3,690.19"
"Feb 9, 2019","3,671.59","3,679.94","3,646.56","3,671.20"
"Feb 8, 2019","3,401.38","3,695.61","3,391.02","3,666.78"
"Feb 7, 2019","3,414.93","3,427.95","3,394.22","3,399.47"
"Feb 6, 2019","3,469.09","3,469.09","3,398.57","3,413.77"
"Feb 5, 2019","3,454.95","3,478.15","3,451.94","3,466.36"
"Feb 4, 2019","3,467.21","3,476.22","3,442.59","3,459.15"
"Feb 3, 2019","3,516.14","3,521.39","3,447.92","3,464.01"
"Feb 2, 2019","3,484.63","3,523.29","3,467.57","3,521.06"
"Feb 1, 2019","3,460.55","3,501.95","3,431.59","3,487.95"
"Jan 31, 2019","3,485.41","3,504.80","3,447.92","3,457.79"
"Jan 30, 2019","3,443.90","3,495.17","3,429.39","3,486.18"
"Jan 29, 2019","3,468.87","3,476.07","3,400.82","3,448.12"
"Jan 28, 2019","3,584.28","3,586.75","3,439.23","3,470.45"
"Jan 27, 2019","3,604.69","3,612.67","3,567.25","3,583.97"
"Jan 26, 2019","3,599.72","3,654.93","3,593.35","3,602.46"
"Jan 25, 2019","3,607.39","3,612.93","3,575.60","3,599.77"
"Jan 24, 2019","3,584.50","3,616.09","3,569.09","3,600.87"
"Jan 23, 2019","3,605.56","3,623.07","3,565.31","3,585.12"
"Jan 22, 2019","3,575.08","3,620.75","3,539.72","3,604.58"
"Jan 21, 2019","3,600.37","3,608.84","3,558.54","3,576.03"
"Jan 20, 2019","3,725.45","3,743.39","3,583.02","3,601.01"
"Jan 19, 2019","3,652.38","3,758.53","3,652.38","3,728.57"
